"","","X1","X2","X3","Y","ydum"
"219",1,2.74066049978137,14.1110080828556,1,-6.76065916623203,0
"220",1,1.24741033930331,7.18970421792414,0,-3.96659089572367,0
"221",1,1.20049077086151,7.36441386170784,1,-3.04544684863491,0
"222",1,2.37395565584302,2.03776497908786,0,3.47741565871769,1
"223",1,2.74104657163844,12.0061251341845,0,-6.28980176772286,0
"224",1,2.54130438528955,6.32192890354125,1,-0.333089000030448,1
"225",1,1.64255136949942,2.82128526684678,0,-0.193559591469947,1
"226",1,1.45880871685222,14.0162566470158,0,-7.9208520836788,0
"227",1,1.752184511628,0.706040274636954,0,3.0570766981623,1
"228",1,2.60758639778942,5.53210104800839,0,0.135515687314874,1
"229",1,2.64466629642993,8.52938803994524,0,-2.15859268533699,0
"230",1,1.77662197686732,3.96017628881404,0,2.02768520329852,1
"231",1,2.06149158347398,2.27904557982986,0,2.67394004392692,1
"232",1,1.91168189421296,2.99032777331004,0,2.57767666228315,1
"233",1,2.70162461185828,1.58039449471886,0,3.55453909842784,1
"234",1,1.43504143832251,14.8974124776515,0,-9.96260217560811,0
"235",1,2.54184372443706,9.98147420131009,0,-3.40390543516614,0
"236",1,1.55127872806042,5.28865540604594,0,0.71043581838438,1
"237",1,2.79071895778179,3.69589122724638,0,3.45625701794015,1
"238",1,2.04727823985741,4.52777830262009,0,1.82195557518659,1
"239",1,2.65835447749123,1.05439123426805,0,3.5580345467346,1
"240",1,2.47087963623926,15.2130872581161,0,-7.06344487371961,0
"241",1,1.63025667099282,3.85546757653629,0,-0.70672224237899,0
"242",1,2.09663134999573,2.96830799997086,0,2.83270103897895,1
"243",1,2.16077256249264,5.67117717299279,1,-1.36820296081821,0
"244",1,1.10808303533122,10.4732398862592,0,-4.5779377236956,0
"245",1,1.97467959998176,9.69450878491491,1,-3.53548682752605,0
"246",1,2.41880141524598,7.81279844602188,1,-0.571349015894981,0
"247",1,1.23186037736014,11.5324763734522,0,-6.14359106836539,0
"248",1,2.79158351104707,10.2970439024198,0,-6.08946896779015,0
"249",1,2.46716305287555,2.86644485394791,1,1.88228093921585,1
"250",1,2.46800457919016,4.05791040141353,0,2.70049068260334,1
"251",1,1.36029427777976,4.58496607781717,1,-0.184402689501699,1
"252",1,2.75022539729252,8.92315055417699,1,-2.12733676837422,0
"253",1,2.1964520313777,14.6065101554273,0,-7.03309710607811,0
"254",1,1.43542491551489,8.52888743924986,0,-3.73546665281337,0
"255",1,1.28795303963125,6.22713499676498,0,-1.99809292866412,0
"256",1,2.63372156443074,5.25994308511746,1,-0.154204316721587,1
"257",1,1.71587127353996,2.62246833222753,0,2.4946134435727,1
"258",1,1.88147251261398,3.55281769927472,0,2.77167381816469,1
"259",1,1.22743411408737,4.12988868725914,0,-0.411804208498833,1
"260",1,2.66334409639239,14.50015840138,1,-6.88139853812308,0
"261",1,2.84705691318959,5.93792417120692,1,-1.06403706882559,0
"262",1,1.59439374227077,2.97143154770337,0,1.77426716581146,1
"263",1,2.47355096135288,2.36774994057755,1,2.8186796421603,1
"264",1,1.82800405379385,3.44459052446473,0,2.1398288299973,1
"265",1,1.04584522126243,1.88230191292064,0,2.23866783596862,1
"266",1,1.7808295711875,3.67501721451519,0,2.85500090447659,1
"267",1,1.49534507514909,1.60139028215551,0,4.97704286883099,1
"268",1,1.93370115244761,3.61599708638919,1,0.499887600290608,1
"269",1,1.64547639386728,4.72003788251185,0,0.619550235068009,1
"270",1,2.75635688332841,3.45285294131026,0,2.70616391305387,1
"271",1,1.32557337451726,10.3473032528651,0,-4.63446462489329,0
"272",1,2.9907461409457,11.9193446241998,0,-7.27689184557612,0
"273",1,2.37963401339948,10.9252371566693,0,-4.00050731839397,0
"274",1,1.45529084512964,5.51431157403377,1,-1.20824201652885,0
"275",1,2.5320493420586,2.11656357912573,0,3.9680430456092,1
"276",1,2.98187161935493,1.25705528203477,0,4.59684349291648,1
"277",1,2.49541866313666,3.72317021802071,0,2.4741788642203,1
"278",1,2.45892758108675,6.69640283227286,0,-0.731933966337663,0
"279",1,2.66031430242583,1.50633466641957,0,4.58341744369305,1
"280",1,1.05196107970551,4.83344391653451,0,-2.44953632925648,0
"281",1,1.09386907098815,7.37084515331648,0,-2.30980071417609,0
"282",1,2.99123096838593,10.2176196081786,0,-2.98317044647822,0
"283",1,1.22813172917813,1.24480319226929,0,3.99611330653918,1
"284",1,2.85780768794939,13.6361363778377,0,-5.86007104646081,0
"285",1,1.04961683647707,6.32390850508498,0,-3.51974098133679,0
"286",1,2.94301829161122,6.82692629821946,0,-0.998892627826304,0
"287",1,2.85864188149571,2.77506385314765,0,3.64273760227918,1
"288",1,2.11096971109509,5.56883356707534,0,1.36019883198838,1
"289",1,2.29045879235491,4.90796683225797,1,2.21351859682669,1
"290",1,2.7529120920226,6.37634784104033,1,-1.79397321570634,0
"291",1,2.71352179395035,4.20775357992626,0,1.13111238995711,1
"292",1,2.93636037874967,10.1287359531421,0,-1.22461206151738,0
"293",1,2.40433855867013,4.71014603818191,0,0.48012637732441,1
"294",1,2.98758464120328,2.57904879670422,1,5.1400846378756,1
"295",1,2.08123019104823,6.74980962871605,0,-1.95005141313771,0
"296",1,1.89741240348667,2.7473489037272,0,1.03718589270035,1
"297",1,2.81903264159337,7.83050818554089,1,-1.45622657512714,0
"298",1,1.18845847342163,4.94174831130843,0,1.36402591349444,1
"299",1,2.0695151053369,2.26293694950753,0,2.71360921607704,1
"300",1,1.32367487670854,4.61211112613337,0,0.0982246317163424,1
"301",1,1.69572021998465,1.68600990975548,1,1.58125989440283,1
"302",1,1.01598521275446,5.76598268610749,0,-1.12649301618259,0
"303",1,1.80268983077258,4.31057907839766,0,1.88173851847699,1
"304",1,2.17670138599351,4.66292061786162,0,2.3551489902286,1
"305",1,2.75195246795192,2.07600644650778,0,2.50644777457113,1
"306",1,2.41708519728854,3.9084904991891,0,4.11006526467643,1
"307",1,1.38718852074817,5.23549183101914,0,-0.490291101493003,0
"308",1,1.76353098871186,1.93702877511454,1,3.24833060108318,1
"309",1,1.38611827418208,3.1296630816758,1,2.91217317289851,1
"310",1,2.63395473966375,4.07217070160735,0,3.00100354027301,1
"311",1,1.02028593374416,2.8508227154019,1,1.02719632933007,1
"312",1,1.72721807193011,7.71500871347325,0,-2.20748954522833,0
"313",1,2.45736298710108,6.03647249384841,1,-0.370475869959316,1
"314",1,1.7979304487817,1.27842093597477,1,2.06743199817415,1
"315",1,2.74985862383619,3.81463233173719,0,2.94292311063821,1
"316",1,1.27143272804096,4.50247737947223,0,0.784260044946757,1
"317",1,1.23029562830925,10.0613911838923,1,-5.79227085440199,0
"318",1,1.39345818478614,5.3680506014834,0,-1.92360311469264,0
"319",1,1.11410669796169,12.3020760973312,0,-6.82254308056261,0
"320",1,2.17484451504424,1.51382997487195,0,3.19711684558432,1
"321",1,2.48635086370632,8.20662321678093,0,-0.931098924546928,0
"322",1,2.1662537115626,8.90202558960821,0,-1.84041756281947,0
"323",1,1.5827251393348,8.14998424187242,0,-2.22760479907943,0
"324",1,2.99560388224199,7.2588647929776,1,-0.239651823807565,1
"325",1,2.39767121756449,8.60002606652344,0,-2.62233477607599,0
"326",1,1.5175970136188,7.447702903652,0,-2.68675122970789,0
"327",1,1.48430017754436,3.59630398295169,0,1.53106432204302,1
"328",1,1.76172557845712,7.55231678374798,1,-2.25657852472679,0
"329",1,1.66072723502293,2.86175419716893,0,2.6802081876029,1
"330",1,2.9284844934009,6.61134084348813,1,0.195837754918458,1
"331",1,1.49820338422433,5.60508367083116,0,-0.657851161304185,0
"332",1,2.16129694692791,3.15730238023186,0,1.99718141025899,1
"333",1,2.66251239133999,10.3130415774699,0,-5.87958170296745,0
"334",1,1.40813488280401,7.79590685876984,1,-2.52750313509814,0
"335",1,1.14205713849515,3.2019773142955,0,0.261874511397194,1
"336",1,2.50214040232822,10.4035383474844,0,-5.13618465635685,0
"337",1,2.14580131322145,5.18020296652934,1,1.23408273127693,1
"338",1,2.48381646350026,6.24638396745124,0,0.196268234918549,1
"339",1,1.15124515770003,3.39660606707016,1,0.879165190380683,1
"340",1,2.84671994531527,3.85468523301374,0,2.94057245874122,1
"341",1,1.25537114171311,5.74501804496433,0,-2.0099169044317,0
"342",1,2.53233732655644,4.57404820689085,0,1.73737148561502,1
"343",1,1.67840156471357,4.9411677730051,0,-0.349983260005722,1
"344",1,1.23786102421582,7.84069154150646,0,-2.63907643505133,0
"345",1,2.11444764537737,4.30636519548419,1,2.1841055409678,1
"346",1,1.27473481791094,10.0493045404295,0,-7.07132513505701,0
"347",1,2.71177535550669,4.29403534154411,0,2.57859136409758,1
"348",1,2.69110190263018,4.3030247838319,1,2.07489836612472,1
"349",1,1.56813935609534,7.98421454117978,0,-2.6288305199507,0
"350",1,2.62016711430624,3.67921849849708,0,1.92471282028833,1
"351",1,2.79846177529544,10.6589426354358,1,-3.72386883440345,0
"352",1,2.95385242206976,8.60372902225144,0,-1.30258711383969,0
"353",1,2.18057867093012,2.76513848484255,0,1.78555024832282,1
"354",1,2.30220616096631,9.29728064498275,0,-2.52826337521357,0
"355",1,1.75746373319998,15.7808187771103,0,-9.49984050172141,0
"356",1,1.95502623030916,1.00857203385616,0,3.4424079428832,1
"357",1,2.66285877116024,6.45735009830103,0,0.521569261955641,1
"358",1,2.62110392609611,4.55879972401757,0,1.46347043058749,1
"359",1,2.41687264246866,4.83436028760924,0,1.40463898723463,1
"360",1,2.4561602207832,6.99812564360064,0,0.179550122225345,1
"361",1,2.32953732227907,6.81913422599926,1,-0.226016439567608,1
"362",1,1.5803298484534,2.5160945418082,0,1.90729963117976,1
"363",1,2.48010030807927,9.1048824307792,0,-3.75762703779575,0
"364",1,1.55522794369608,3.30481540151814,0,1.59807526911832,1
"365",1,1.17373306537047,8.20817560337397,0,-3.08992967553119,0
"366",1,2.27318933932111,5.66762637657932,0,0.186991990986874,1
"367",1,1.8426491105929,4.92911372762288,1,-0.0334120812276089,1
"368",1,1.72291487222537,5.72547515012286,0,-0.275236916117348,1
"369",1,2.46428301371634,2.866809618752,1,4.0853620231017,1
"370",1,2.91434103902429,14.5902854521907,0,-8.10914226046596,0
"371",1,2.9613796826452,21.7507277385834,0,-13.3358993235653,0
"372",1,1.73619014723226,5.22640843387541,1,-0.719014434689927,0
"373",1,1.76014928752556,2.62630493327652,0,1.69443557507597,1
"374",1,1.16810610005632,4.96844126475631,0,-2.01562725020102,0
"375",1,2.2214779779315,5.19875414996014,0,0.990110652880473,1
"376",1,1.95687930984423,2.37717569005526,1,4.20217923744215,1
"377",1,2.5106338635087,4.9024019907096,1,1.43746468814737,1
"378",1,1.62961991503835,7.70372389699265,1,-1.10725717737191,0
"379",1,2.0369778345339,11.558329420408,0,-5.29780451301902,0
"380",1,1.14793581655249,2.0995951912597,0,2.6910896499536,1
"381",1,2.08999272668734,3.31415325931429,0,1.61437512921668,1
"382",1,1.79618949815631,2.95532210020104,0,2.92273672061476,1
"383",1,2.68042512098327,3.11039834150261,0,2.73248715982786,1
"384",1,2.64766622241586,8.25779886176745,0,-1.95865373287579,0
"385",1,1.49577571917325,3.76351866722192,0,1.13130441699544,1
"386",1,1.83297948306426,11.2567688643434,1,-6.09114313439814,0
"387",1,1.20158203085884,8.03486472492324,0,-5.03543665417664,0
"388",1,2.04724293621257,3.21528417535691,0,1.89426029666854,1
"389",1,1.14191479422152,11.2262546670223,1,-7.14100075272673,0
"390",1,1.42447623610497,4.50008068794414,0,-0.74644624400836,0
"391",1,1.75392051972449,2.55009112668883,0,1.6687478072194,1
"392",1,2.34555996209383,10.0817361641503,0,-4.70342696250376,0
"393",1,1.08844472328201,9.83171583773433,0,-4.49737818333468,0
"394",1,2.36348162218928,7.35973360803634,0,-1.97980670861607,0
"395",1,1.17685094848275,4.98892068960845,0,-1.57914814601614,0
"396",1,2.46739357942715,8.63919145110518,1,-0.722232567244388,0
"397",1,1.27042095223442,6.49946253379965,0,-1.2837701472008,0
"398",1,2.23380876798183,4.59314806743873,1,0.350130643250262,1
"399",1,1.27153127081692,10.7160852229217,1,-6.44801280157053,0
"400",1,2.81785800401121,6.13449629842177,0,0.0103601675681513,1
"401",1,2.77582979388535,4.08662650932118,1,4.29471407955437,1
"402",1,2.37102294387296,7.60525026171104,0,-1.72128446103121,0
"403",1,2.25926220789552,4.43058780760006,0,3.34322026306613,1
"404",1,2.50165034225211,12.9649133087536,0,-3.47073900896723,0
"405",1,2.83555465517566,9.42548839341835,0,-3.66360795483971,0
"406",1,1.72014056425542,6.9495654189356,1,-1.77463986288851,0
"407",1,2.61681726248935,2.93073013662236,0,3.27944377844211,1
"408",1,1.42638569837436,6.93368186225582,0,-2.56118181806343,0
"409",1,1.27977852476761,4.10957149355805,0,-0.366081423981505,1
"410",1,1.59701490402222,3.22359507749478,1,-0.166675098347601,1
"411",1,2.37997970404103,2.23751096864833,0,3.09738982482633,1
"412",1,2.37091878382489,4.54242409985771,0,1.27000062086668,1
"413",1,2.70748827047646,1.40310729862341,0,3.79289017476533,1
"414",1,2.18113686563447,7.94968897861669,1,-2.25172994926469,0
"415",1,1.20243318006396,1.3686164418111,0,1.1852707045889,1
"416",1,1.05007372098044,5.8975180706073,1,0.293073767539667,1
